4375.0, 166, 249, 2614.5, 157, 315
4366.5, 165, 248, 2723.5, 154, 314
4369.0, 165, 247, 2719.5, 154, 314
4396.0, 164, 247, 2721.0, 154, 313
4390.5, 164, 247, 2635.0, 156, 313
4388.5, 163, 247, 2582.0, 154, 313
4378.5, 163, 246, 2564.5, 154, 312
4394.5, 163, 246, 2639.5, 155, 312
4383.5, 163, 246, 2634.5, 155, 313
4410.0, 163, 247, 2652.5, 151, 314
4351.5, 163, 247, 2552.0, 154, 313
4385.5, 164, 247, 2593.0, 155, 313
4379.0, 164, 246, 2601.5, 156, 313
4379.0, 163, 246, 2607.5, 154, 312
4380.0, 163, 245, 2607.5, 154, 311
4384.5, 164, 245, 2715.5, 154, 312
4366.5, 164, 245, 2681.5, 153, 312
4389.5, 165, 246, 2668.0, 153, 312
4333.5, 164, 245, 2547.0, 154, 311
4333.0, 163, 245, 2623.5, 154, 311
4375.0, 164, 246, 2536.5, 154, 312
4344.5, 163, 246, 2589.5, 154, 312
4347.0, 163, 245, 2555.0, 153, 312
4387.5, 163, 246, 2580.5, 150, 313
4399.5, 162, 247, 2694.5, 151, 314
4383.5, 162, 247, 2608.0, 149, 313
4373.5, 163, 247, 2578.0, 150, 314
4361.0, 162, 247, 2646.5, 151, 313
4379.5, 163, 247, 2593.0, 150, 314
4391.5, 163, 248, 2637.5, 150, 314
4390.0, 162, 248, 2568.5, 149, 315
4374.5, 162, 249, 2540.0, 151, 315
4385.0, 162, 248, 2536.0, 151, 315
4389.0, 161, 248, 2589.5, 151, 314
4377.0, 161, 248, 2581.0, 151, 314
4395.5, 161, 248, 2642.0, 152, 315
4398.5, 162, 249, 2619.5, 149, 315
4395.0, 161, 248, 2515.0, 151, 314
4382.0, 161, 248, 2573.0, 152, 315
4385.5, 161, 249, 2638.0, 149, 315
4394.0, 161, 248, 2555.5, 151, 315
4383.5, 161, 249, 2575.5, 151, 315
4389.0, 161, 248, 2579.5, 151, 315
4388.5, 161, 249, 2511.0, 150, 315
4373.5, 161, 248, 2602.0, 152, 314
4362.0, 162, 248, 2667.0, 150, 314
4366.0, 162, 247, 2625.5, 150, 314
4386.5, 162, 247, 2657.5, 150, 313
4398.0, 163, 247, 2644.5, 151, 313
4394.5, 163, 247, 2609.5, 150, 313
4401.5, 162, 247, 2665.5, 150, 313
4397.5, 163, 247, 2654.5, 151, 314
4357.5, 162, 247, 2618.5, 150, 313
4378.0, 163, 246, 2614.5, 151, 313
4362.0, 163, 246, 2499.5, 152, 312
4348.0, 164, 246, 2538.0, 154, 312
4364.5, 165, 246, 2631.5, 153, 313
4384.0, 165, 246, 2695.5, 153, 313
4377.5, 165, 246, 2708.0, 154, 312
4382.5, 167, 245, 2656.5, 157, 312
4372.0, 166, 245, 2695.5, 154, 312
4366.5, 167, 245, 2680.0, 154, 312
4375.5, 165, 245, 2660.0, 153, 311
4403.0, 166, 246, 2719.5, 154, 312
4385.5, 166, 246, 2689.0, 153, 313
4381.5, 165, 246, 2649.0, 152, 313
4348.0, 165, 246, 2686.5, 153, 313
4376.5, 164, 245, 2652.5, 151, 312
4361.0, 163, 245, 2744.0, 152, 312
4377.5, 163, 246, 2720.0, 151, 312
4366.5, 163, 245, 2666.5, 150, 311
4372.5, 163, 245, 2674.5, 150, 312
4407.0, 163, 245, 2760.5, 151, 312
4383.5, 163, 245, 2742.5, 152, 311
4380.0, 163, 245, 2703.5, 152, 311
4408.0, 163, 244, 2732.5, 151, 310
4421.0, 162, 244, 2740.0, 151, 310
4404.5, 162, 244, 2640.0, 153, 310
4408.0, 161, 243, 2648.5, 152, 309
4420.0, 162, 243, 2742.0, 150, 309
4411.0, 160, 243, 2742.5, 149, 309
4415.0, 160, 242, 2747.0, 149, 309
4409.0, 161, 243, 2749.0, 149, 309
4415.5, 160, 243, 2753.0, 148, 309
4403.0, 160, 243, 2746.0, 148, 310
4407.0, 159, 243, 2722.0, 147, 309
4418.5, 158, 243, 2658.0, 149, 309
4374.5, 159, 243, 1773.5, 124, 307
4382.0, 158, 243, 2107.5, 131, 307
4427.5, 159, 243, 2040.0, 129, 307
3012.0, 155, 242, 535.0, 91, 309
3130.0, 157, 241, 561.5, 92, 309
1983.5, 130, 237, 967.0, 209, 252
3876.5, 156, 243, 669.0, 95, 308
3989.5, 157, 242, 657.5, 94, 309
4083.5, 157, 242, 635.0, 94, 308
4137.5, 158, 242, 899.5, 101, 307
4256.5, 159, 242, 1196.0, 117, 307
4326.5, 159, 242, 1916.5, 126, 306
4397.5, 160, 242, 1297.0, 122, 307
4246.5, 159, 242, 953.5, 105, 307
4297.5, 160, 242, 789.5, 99, 308
4326.5, 159, 242, 1805.5, 125, 306
4336.0, 159, 243, 1895.5, 127, 307
4334.5, 158, 242, 1643.0, 128, 307
2843.0, 155, 244, 593.0, 90, 310
2801.5, 152, 243, 541.0, 90, 311
4151.0, 156, 244, 891.0, 106, 308
4129.0, 155, 244, 998.5, 113, 308
4178.0, 156, 243, 694.5, 95, 309
1288.0, 115, 240, 878.0, 209, 253
2408.0, 153, 244, 511.0, 88, 311
3982.5, 155, 243, 594.5, 91, 310
3788.5, 155, 243, 573.0, 90, 309
3829.0, 156, 243, 603.5, 91, 310
4237.0, 158, 244, 1218.5, 117, 308
4273.5, 159, 243, 1043.5, 112, 307
4293.5, 159, 243, 1648.5, 120, 306
2437.0, 153, 244, 552.0, 90, 310
2731.5, 154, 243, 537.0, 90, 310
1064.5, 110, 242, 598.5, 213, 257
988.0, 108, 242, 606.0, 212, 257
3264.0, 155, 242, 572.5, 92, 309
3429.0, 156, 242, 610.0, 92, 309
3832.0, 156, 243, 614.0, 93, 309
1107.5, 112, 242, 740.5, 212, 253
1218.5, 118, 239, 687.0, 213, 253
1221.0, 117, 239, 841.5, 212, 252
1192.5, 116, 239, 786.5, 213, 253
1244.5, 117, 239, 841.5, 212, 252
1316.0, 118, 239, 792.5, 213, 252
911.5, 110, 243, 550.5, 216, 254
896.0, 111, 243, 501.5, 218, 256
950.5, 112, 242, 552.5, 217, 256
1021.5, 113, 242, 566.0, 217, 256
840.5, 112, 241, 520.5, 218, 256
980.5, 112, 243, 609.5, 216, 256
1321.5, 121, 240, 874.0, 212, 253
2403.5, 156, 244, 546.0, 93, 311
1615.0, 127, 240, 877.5, 212, 254
2734.0, 157, 245, 622.5, 96, 312
2864.0, 157, 245, 581.0, 94, 312
4208.0, 159, 246, 2184.0, 139, 312
3959.5, 157, 245, 1777.0, 124, 309
4117.0, 158, 245, 1700.5, 126, 308
4201.5, 158, 245, 1328.5, 119, 310
4177.0, 158, 244, 1495.0, 126, 309
4120.5, 158, 244, 1026.0, 109, 308
4121.0, 158, 244, 1784.5, 123, 308
4295.5, 159, 244, 899.0, 108, 307
4227.5, 160, 243, 1180.0, 120, 307
4144.0, 160, 243, 1220.0, 116, 307
4260.0, 160, 243, 835.0, 104, 309
4245.0, 160, 243, 1087.0, 111, 307
4009.0, 159, 242, 608.0, 102, 306
4055.0, 159, 242, 793.5, 102, 308
3958.5, 159, 243, 759.5, 101, 308
3992.0, 159, 243, 750.5, 98, 309
4410.0, 161, 244, 780.5, 100, 308
4183.0, 160, 243, 668.0, 97, 308
4229.5, 160, 243, 1187.0, 119, 307
4177.0, 160, 243, 1247.5, 122, 307
4261.5, 160, 243, 1292.0, 125, 308
4003.0, 158, 242, 732.5, 98, 308
4017.5, 158, 243, 1263.5, 122, 308
4092.0, 157, 243, 819.0, 102, 308
4403.0, 160, 244, 1075.0, 110, 307
3937.0, 157, 243, 860.0, 108, 306
4268.0, 159, 243, 1259.0, 123, 306
4256.5, 158, 243, 1264.5, 125, 307
4279.0, 158, 243, 1182.0, 124, 307
4280.5, 158, 243, 1227.0, 118, 308
4197.0, 157, 243, 1196.5, 118, 308
4223.5, 157, 243, 1305.0, 119, 308
4205.0, 156, 243, 1360.5, 122, 308
4018.0, 156, 243, 1688.0, 122, 307
4128.0, 155, 242, 857.0, 97, 307
4055.0, 155, 242, 691.0, 92, 309
4205.0, 156, 243, 1301.0, 121, 307
3952.5, 155, 242, 696.5, 94, 307
4359.5, 157, 243, 824.5, 97, 307
4413.0, 158, 243, 724.5, 95, 308
4264.0, 156, 243, 1299.0, 116, 307
4357.5, 158, 243, 1198.0, 116, 308
4176.5, 158, 242, 710.5, 96, 308
4348.0, 159, 242, 1347.5, 120, 307
4437.5, 159, 243, 1210.0, 118, 307
3987.0, 158, 242, 671.0, 95, 308
4190.5, 159, 242, 1295.0, 119, 306
4295.0, 160, 242, 1830.0, 125, 305
4390.0, 160, 242, 1249.5, 118, 306
4163.5, 159, 242, 1132.5, 119, 307
3836.5, 158, 242, 857.5, 110, 306
4348.0, 160, 243, 932.0, 102, 307
3838.5, 158, 242, 824.5, 99, 308
3998.0, 157, 243, 730.0, 98, 308
4105.5, 158, 244, 1226.5, 119, 309
4156.0, 159, 244, 1656.5, 122, 307
4043.0, 158, 244, 820.5, 107, 307
4109.5, 158, 244, 643.0, 97, 309
4044.5, 158, 243, 960.5, 108, 308
4044.0, 158, 243, 766.5, 100, 309
4108.5, 159, 243, 1404.0, 124, 308
4164.0, 159, 243, 1090.5, 115, 308
4092.5, 159, 242, 726.5, 99, 308
4147.0, 158, 242, 1722.5, 125, 306
4165.5, 159, 242, 1851.5, 125, 306
4236.0, 159, 242, 1052.0, 106, 307
4249.5, 159, 242, 1237.0, 120, 307
4233.5, 160, 243, 1119.5, 115, 307
3875.0, 157, 242, 777.5, 101, 309
4136.0, 158, 243, 1225.0, 119, 308
4068.0, 158, 243, 1254.0, 120, 308
4035.0, 158, 243, 1536.5, 121, 307
3926.0, 158, 243, 741.5, 97, 309
4220.0, 158, 244, 1068.0, 117, 308
3975.0, 157, 244, 615.0, 95, 309
4074.0, 158, 244, 750.0, 100, 309
4096.5, 158, 243, 1387.0, 121, 307
4011.5, 158, 243, 651.5, 95, 308
4203.5, 159, 243, 1002.0, 110, 307
4180.0, 159, 243, 1661.0, 125, 306
4147.5, 159, 243, 1142.0, 117, 307
4203.0, 159, 243, 682.0, 96, 308
4000.0, 159, 242, 655.5, 96, 307
3909.0, 157, 242, 756.5, 99, 307
4298.5, 159, 242, 1822.0, 126, 306
4209.5, 158, 242, 1790.0, 123, 306
4150.0, 158, 242, 1246.0, 119, 307
4025.0, 157, 242, 582.0, 91, 309
4070.5, 157, 242, 1197.5, 117, 307
4412.5, 159, 243, 1071.5, 109, 308
4124.0, 157, 242, 1342.0, 118, 307
4182.0, 158, 242, 701.0, 102, 306
4123.0, 157, 243, 1163.5, 113, 306
4164.0, 158, 243, 983.5, 107, 308
4184.5, 158, 242, 857.0, 105, 306
4133.0, 158, 242, 1798.0, 123, 306
4004.0, 157, 242, 898.5, 113, 307
3874.0, 156, 242, 676.0, 95, 307
4208.0, 157, 242, 1138.0, 114, 307
4155.0, 156, 242, 1777.0, 121, 305
4114.0, 156, 241, 1014.5, 110, 306
4120.5, 156, 241, 1345.5, 117, 306
4111.0, 157, 241, 1167.0, 113, 306
4336.5, 157, 242, 1329.0, 117, 306
4274.0, 157, 241, 1096.0, 116, 306
4379.5, 158, 241, 1844.0, 122, 305
4177.0, 156, 241, 1824.0, 123, 305
4108.0, 157, 240, 1764.0, 121, 304
4198.5, 157, 240, 1821.5, 123, 304
4193.5, 156, 240, 1361.0, 117, 305
4163.0, 156, 241, 1275.0, 116, 306
4200.0, 156, 241, 1889.0, 124, 305
4444.0, 157, 241, 1827.5, 121, 304
4060.0, 156, 240, 1169.0, 111, 306
4303.5, 157, 241, 1940.5, 125, 305
4227.0, 156, 241, 1893.0, 124, 305
3951.0, 155, 241, 1084.5, 112, 306
4093.5, 155, 241, 1638.0, 121, 304
4226.5, 155, 241, 1904.0, 123, 305
4181.0, 155, 241, 1800.5, 120, 304
4042.0, 154, 240, 1183.0, 114, 305
3993.5, 153, 241, 1099.0, 110, 306
4423.0, 155, 242, 1082.5, 106, 306
4077.5, 153, 241, 1006.5, 110, 306
4131.0, 153, 242, 1243.0, 111, 306
3998.0, 153, 241, 957.0, 107, 307
4084.0, 154, 241, 760.0, 95, 306
3887.0, 155, 242, 1088.0, 114, 306
4147.0, 155, 242, 1127.0, 108, 307
4352.0, 156, 242, 1066.0, 111, 307
4042.5, 155, 242, 632.0, 98, 308
4377.0, 157, 242, 1854.5, 124, 305
4185.5, 156, 241, 1223.5, 114, 306
4019.5, 156, 241, 1056.5, 111, 305
4256.0, 157, 241, 1848.5, 123, 305
4164.5, 156, 241, 1786.0, 121, 304
4312.0, 156, 241, 1426.0, 118, 305
4348.0, 156, 241, 1456.5, 127, 305
3916.5, 154, 240, 746.0, 101, 304
3955.5, 154, 241, 1684.0, 122, 304
4232.0, 156, 241, 1709.0, 122, 304
4113.0, 155, 241, 1014.0, 116, 305
4237.5, 156, 241, 1819.5, 121, 305
3981.5, 155, 241, 994.5, 107, 306
3977.5, 155, 241, 1071.5, 114, 306
4324.5, 156, 241, 1792.5, 121, 304
4150.5, 155, 241, 1128.0, 111, 306
4215.0, 156, 242, 1778.0, 120, 305
4261.0, 156, 242, 1285.5, 118, 307
4053.0, 155, 241, 892.5, 102, 305
3953.0, 154, 241, 985.5, 114, 304
4299.5, 156, 241, 1851.5, 122, 305
4221.0, 156, 241, 1697.5, 123, 304
4049.5, 155, 241, 1753.0, 120, 305
4256.5, 156, 242, 1694.5, 124, 305
4249.5, 156, 242, 1300.5, 124, 306
4266.0, 156, 241, 1749.5, 124, 304
4155.5, 155, 240, 1679.5, 122, 304
4259.5, 156, 241, 1310.5, 122, 306
4136.5, 154, 241, 830.5, 102, 305
4129.5, 155, 241, 1487.0, 123, 307
4303.5, 156, 241, 1870.0, 122, 305
3998.0, 154, 241, 1772.0, 120, 305
4186.0, 155, 241, 1339.5, 115, 306
3879.0, 154, 241, 762.0, 103, 304
4183.5, 155, 241, 1238.0, 115, 306
4016.0, 154, 241, 739.0, 95, 306
4156.5, 154, 241, 1796.5, 119, 305
3994.0, 154, 241, 756.0, 95, 306
4008.5, 154, 241, 1154.0, 111, 306
4409.0, 156, 242, 1245.5, 116, 306
4111.0, 154, 242, 723.0, 93, 306
4208.5, 154, 242, 1820.0, 119, 305
4254.5, 155, 242, 1001.0, 106, 305
4117.0, 154, 242, 937.5, 107, 308
4149.0, 154, 242, 1323.0, 113, 306
4203.5, 154, 242, 1202.5, 112, 307
4218.0, 155, 242, 802.0, 93, 307
3992.0, 153, 242, 596.5, 88, 308
4311.0, 155, 242, 1246.5, 112, 307
4015.5, 153, 242, 734.0, 98, 306
3971.5, 153, 242, 837.0, 95, 307
3899.5, 153, 242, 601.0, 87, 309
4155.0, 155, 242, 810.0, 94, 307
4336.0, 156, 243, 1464.0, 118, 307
3955.0, 153, 242, 720.5, 93, 306
4104.0, 154, 242, 1329.5, 113, 306
4148.0, 154, 242, 676.5, 90, 307
4223.5, 154, 242, 1265.5, 115, 307
4163.0, 154, 242, 1794.0, 119, 306
4258.5, 155, 242, 1753.5, 118, 305
4218.0, 155, 242, 1811.0, 120, 305
3994.0, 153, 241, 689.5, 92, 306
4148.0, 153, 241, 864.5, 94, 306
4126.5, 151, 241, 931.5, 101, 304
4294.5, 153, 241, 1326.5, 119, 306
4060.0, 151, 241, 1168.5, 109, 306
4262.5, 144, 240, 1883.0, 108, 304
3333.5, 103, 237, 647.5, 23, 311
1887.5, 27, 279, 555.0, 13, 367
945.5, 356, 346, 503.5, 271, 462
605.5, 136, 297, 545.0, 169, 263
8681.0, 556, 371, 1546.0, 479, 78
5926.5, 600, 380, 1679.5, 590, 69
1018.5, 542, 379, 549.0, 349, 440
1014.0, 542, 383, 544.5, 350, 443
1073.0, 530, 389, 724.5, 627, 457
1054.0, 532, 402, 586.0, 621, 468
834.5, 524, 408, 671.0, 615, 469
953.5, 615, 466, 607.5, 487, 411
938.5, 526, 400, 802.0, 616, 467
899.5, 520, 400, 819.5, 616, 467
796.5, 509, 405, 771.5, 618, 467
794.0, 505, 407, 758.0, 617, 467
829.0, 512, 404, 771.5, 618, 467
738.5, 618, 467, 652.5, 494, 411
757.5, 618, 467, 562.0, 486, 414
759.5, 618, 467, 585.0, 487, 413
799.0, 510, 405, 742.5, 618, 467
793.5, 509, 405, 750.0, 618, 467
737.5, 618, 467, 576.0, 487, 413
707.5, 619, 467, 593.5, 488, 413
718.5, 500, 408, 714.0, 619, 467
638.0, 619, 468, 560.0, 485, 413
665.0, 619, 468, 654.5, 494, 410
732.5, 505, 406, 713.5, 619, 467
709.0, 618, 467, 596.0, 488, 412
610.0, 620, 468, 571.5, 484, 414
777.5, 502, 407, 652.5, 620, 467
766.0, 503, 406, 653.0, 620, 468
703.5, 619, 467, 595.5, 484, 414
850.5, 511, 403, 717.5, 619, 467
718.5, 619, 467, 601.5, 486, 413
820.0, 506, 405, 729.0, 619, 467
712.5, 619, 467, 607.5, 485, 413
792.0, 503, 406, 735.5, 619, 467
745.0, 618, 467, 624.5, 486, 413
748.0, 618, 467, 626.0, 486, 412
750.5, 618, 467, 622.5, 486, 412
924.5, 520, 399, 751.5, 618, 467
839.0, 507, 405, 759.5, 618, 467
884.0, 511, 403, 747.5, 619, 467
760.0, 618, 467, 671.0, 490, 411
866.0, 510, 403, 760.0, 618, 467
761.5, 618, 467, 626.5, 486, 412
836.5, 509, 403, 788.0, 618, 467
776.5, 618, 467, 763.0, 499, 408
786.5, 618, 467, 607.0, 485, 413
863.0, 510, 403, 783.5, 618, 467
787.5, 503, 406, 783.0, 618, 467
778.0, 618, 467, 734.0, 496, 408
866.5, 511, 402, 785.5, 618, 467
807.5, 505, 405, 801.5, 617, 467
792.5, 618, 467, 783.0, 504, 405
773.0, 618, 467, 640.5, 487, 412
740.5, 618, 467, 608.0, 486, 412
839.0, 508, 404, 720.5, 619, 467
727.5, 619, 467, 633.5, 487, 412
856.0, 510, 403, 751.0, 619, 467
884.5, 512, 402, 772.0, 618, 467
774.0, 618, 467, 636.0, 487, 411
761.0, 618, 467, 618.0, 486, 412
756.0, 619, 467, 756.0, 499, 407
783.5, 501, 406, 737.0, 619, 467
759.5, 618, 467, 639.5, 488, 411
783.5, 618, 467, 620.5, 484, 412
840.5, 506, 404, 779.0, 618, 467
888.0, 511, 402, 773.5, 618, 467
843.0, 506, 404, 758.0, 618, 467
769.5, 501, 406, 749.0, 619, 467
784.5, 502, 406, 753.0, 618, 467
793.5, 618, 467, 613.0, 485, 412
798.0, 618, 467, 645.5, 488, 411
841.5, 510, 402, 796.5, 618, 467
796.0, 618, 467, 778.0, 501, 406
776.5, 618, 467, 600.0, 483, 412
778.0, 618, 467, 617.5, 485, 412
798.0, 618, 467, 676.0, 491, 409
785.5, 618, 467, 588.5, 482, 412
801.5, 618, 467, 777.5, 500, 406
796.5, 618, 467, 605.5, 484, 412
839.5, 508, 403, 812.5, 617, 466
796.0, 618, 467, 580.5, 482, 412
817.5, 617, 467, 665.5, 488, 410
807.0, 503, 405, 803.0, 618, 467
835.5, 617, 466, 629.5, 485, 411
805.0, 503, 405, 778.5, 618, 467
914.0, 517, 399, 798.5, 618, 467
782.0, 618, 467, 606.0, 484, 412
778.0, 618, 467, 597.5, 483, 412
762.5, 619, 467, 629.5, 485, 411
777.0, 618, 467, 607.0, 484, 412
793.5, 618, 467, 587.0, 483, 412
780.0, 618, 467, 606.0, 484, 411
780.5, 502, 405, 758.5, 619, 467
868.0, 509, 402, 784.0, 618, 467
767.5, 618, 467, 607.5, 484, 411
783.0, 501, 405, 778.0, 618, 467
788.5, 618, 467, 602.5, 483, 412
941.0, 518, 398, 790.5, 618, 467
909.0, 518, 398, 805.5, 618, 467
798.5, 618, 467, 600.5, 483, 412
906.0, 517, 398, 806.0, 618, 467
959.0, 520, 397, 815.5, 618, 467
829.5, 507, 403, 801.5, 618, 467
804.0, 618, 467, 648.0, 486, 410
852.0, 509, 402, 808.0, 618, 467
817.5, 507, 402, 814.5, 618, 467
809.0, 618, 467, 612.0, 484, 411
809.0, 618, 467, 776.0, 501, 405
868.0, 511, 401, 807.5, 618, 467
788.5, 618, 467, 665.5, 487, 410
811.0, 618, 467, 604.0, 482, 411
830.0, 617, 467, 623.5, 485, 410
820.5, 618, 467, 775.0, 500, 405
983.0, 521, 396, 825.0, 617, 467
830.5, 617, 467, 603.5, 483, 411
822.0, 618, 467, 640.5, 486, 410
901.0, 511, 400, 833.5, 617, 466
965.0, 519, 397, 832.5, 617, 467
831.5, 617, 466, 644.5, 486, 410
1018.5, 522, 396, 844.5, 617, 466
831.5, 617, 466, 670.0, 487, 410
828.0, 505, 403, 826.5, 617, 466
836.5, 617, 466, 816.5, 502, 404
850.0, 510, 400, 823.0, 618, 466
980.5, 521, 396, 839.5, 617, 466
1002.0, 523, 395, 824.0, 618, 466
874.5, 507, 402, 823.5, 617, 466
827.5, 617, 466, 717.5, 495, 407
824.5, 617, 466, 612.0, 482, 411
883.5, 510, 400, 831.0, 617, 466
941.0, 514, 399, 837.5, 617, 466
833.0, 617, 466, 665.0, 486, 410
834.5, 617, 466, 603.5, 482, 411
