12370.5, 121, 289, 12089.5, 404, 288
12374.5, 121, 289, 12098.0, 404, 288
12373.5, 121, 289, 12093.5, 404, 288
12350.0, 122, 289, 12105.0, 404, 288
12366.0, 121, 289, 12084.5, 404, 288
12363.5, 121, 289, 12104.0, 404, 288
12354.5, 122, 289, 12101.0, 404, 288
12356.5, 122, 289, 12098.5, 404, 288
12320.0, 122, 289, 12112.0, 404, 288
12345.0, 122, 289, 12096.0, 404, 288
12358.0, 121, 289, 12100.0, 404, 288
12397.5, 121, 289, 12099.0, 404, 288
12416.0, 121, 289, 12101.0, 404, 288
12374.5, 121, 289, 12110.0, 404, 288
12389.5, 121, 289, 12097.5, 404, 288
12379.5, 121, 289, 12089.5, 404, 288
12390.0, 121, 289, 12102.5, 404, 288
12380.5, 121, 289, 12100.0, 404, 288
12379.0, 121, 289, 12102.0, 404, 288
12377.0, 121, 289, 12102.0, 404, 288
12388.0, 121, 289, 12110.0, 404, 288
12395.5, 121, 289, 12095.5, 404, 288
12402.0, 121, 289, 12099.5, 404, 288
12390.5, 121, 289, 12108.0, 404, 288
12354.5, 121, 289, 12097.5, 404, 288
12367.5, 121, 289, 12096.5, 404, 288
12369.0, 121, 289, 12103.0, 404, 288
12377.5, 121, 289, 12100.5, 404, 288
12392.0, 121, 289, 12104.0, 404, 288
12375.5, 121, 289, 12106.5, 404, 288
12399.0, 121, 289, 12093.5, 404, 288
12381.5, 121, 289, 12100.5, 404, 288
12362.5, 121, 289, 12102.5, 404, 288
12386.0, 121, 289, 12107.5, 404, 288
12395.0, 121, 289, 12105.0, 404, 288
12387.5, 121, 289, 12102.5, 404, 288
12370.5, 121, 289, 12112.5, 404, 288
12370.0, 121, 289, 12106.5, 404, 288
12377.5, 121, 289, 12096.5, 404, 288
12385.5, 121, 289, 12097.0, 404, 288
12370.5, 121, 289, 12109.0, 404, 288
12367.5, 121, 289, 12098.0, 404, 288
12377.5, 121, 289, 12103.0, 404, 288
12364.5, 121, 289, 12104.0, 404, 288
12364.0, 121, 289, 12101.5, 404, 288
12389.5, 121, 289, 12102.5, 404, 288
12384.5, 121, 289, 12092.0, 404, 288
12360.5, 121, 289, 12094.0, 404, 288
12360.5, 121, 289, 12098.5, 404, 288
12361.0, 121, 289, 12105.5, 404, 288
